id,movie_name,synopsis,genre
50981,Black Hole Sun,"A cataclysmic event has plunged the world into darkness and unleashed creatures from underground on civilization. Now, a father must protect his two daughters as they travel to the last safe place on the planet before it's too late.",horror
83717,Abandoned in the Dark,Kane Hodder stars in this anthology film comprised of 4 short horror/suspense stories seamlessly connected to one another through gripping real life conflict and extreme tension.,thriller
11572,The Quest for the Crystal Crown, In a realm plagued by darkness a chosen hero embarks on a quest to find the Crystal Crown an artifact said to possess the power to restore light and restore peace.,adventure
29454,Yolki 2,"Shortly before the New Year, Borya loses his memory, and the only clue that can help is the inscription Z.G. which he discovers on his hand. At the same time, the police captain is trying to solve personal problems.",family
48470,The Stepfather,"After murdering his entire family, a man marries a widow with a teenage daughter in another town and prepares to do it all over again.",horror
38598,Digimon Adventure tri. Part 2: Determination,"The DigiDestined have a good time in a theme park without Joe because he wants to study for his exams, while another infected Digimon, Ogremon, attacks Odaiba. Would Joe accept his responsibilities as a DigiDestined before it's too late?",fantasy
48136,Shadowers,"A documentary team visits a famous, reclusive author, only to find out that they play a horrific role in the continuation of her story.",horror
23974,Youth is Wasted on the Young,A small town True Crime story based on the unfathomable actual events of a teenage double murder in 1996.,crime
21818,Secrets of Deception,"After a man discovers his young wife is cheating on him with a neighborhood boy, he goes down a dangerous path of revenge & destruction.",crime
23297,Anonymous Killers,"Four seasoned killers and one hapless professor are rounded up in one violent swoop and awake in chains to discover they are part of a demented experiment orchestrated by their maniacal, mysterious captor.",crime
17378,Allahyar and the 100 Flowers of God,Pakistani upcoming animated film from Allahyar series.,adventure
84563,A Extorsão,"Caught in a compromising situation, couple is blackmailed but, since they don't accept to play the game, their daughter is kidnapped and may be killed.",thriller
23155,The Train: Some Lines Should Never Be Crossed...,"When two married business executives having an affair are blackmailed by a violent criminal, the two must turn the tables on him to save their families.",crime
31869,Deti Don-Kikhota,"The head of maternity clinic is nicknamed Don Quixote by his neighbors. He spends days and nights with newborn children, forgetting about his own growing sons.",family
16548,Revolt,"In the war-ravaged Kenyan countryside, a U.S. soldier (Lee Pace) and a French foreign aid worker (Berenice Marlohe) team up to survive an alien onslaught.",adventure
17133,"Asesinos, S.A.","An ordinary citizen is abducted and brainwashed to work as an expert assassin for the notorious murder association, Asesinos, S.A.",adventure
42837,Rise of the Teenage Mutant Ninja Turtles: The Movie,"When a mysterious stranger arrives from the future with a dire warning, Leo is forced to rise and lead his brothers, Raph, Donnie, and Mikey in a fight to save the world from a terrifying alien species.",fantasy
62104,Giallo in Venice,"In Venice a detective is on the trail of a killer who commits a double murder (a married couple) then more grisly killings occur. Sex, drugs, gore and perversions are ingredients of this sadistic and sleazy giallo.",mystery
49337,Tales That Witness Madness,A psychiatrist tells stories of four special cases to a colleague.,horror
85144,The Watermen,A clan of watermen capture a crew of sport fishermen who must then fight for their lives.,thriller
6074,Hunting Grounds,"A father, his son and two old friends arrive at an isolated family cabin for a weekend of hunting. A trip deep into the forest looking for wild game uncovers a tribe of Sasquatch that are determined to protect their land.",action
18476,Gaddalakonda Ganesh,"An aspiring filmmaker who wants to direct a realistic story, stumbles upon a menacing villain and to learn the nitty-gritties of the villain's character, he puts his and his friend's life on the line.",crime
26209,"Big House, U.S.A.",Gerry Barker finds a lost boy whose rich father is extorted into paying a ransom for his return but the boy accidentally dies and Gerry goes to prison.,crime
53919,Cannibal Diner,A group of models find themselves trapped in a factory inhabited by a cannibalistic degenerate family.,horror
46647,PLAN Z,"An old evil is awakened when a trawler in the North Atlantic gets its nets caught on something at the bottom of the ocean, putting into motion a series of events, which will potentially put the entire crew, if not the world, in harms way.",horror
21832,Furyo bancho te haccho kuchi haccho,"Overpopulation has forced humanity to adapt in other planets Like Pluto. Now the humans must train soldiers like lieutenant Jonathan Tyberius and Leonard Schteinberg and send them off to Pluto. But on their journey, they fall in love.",crime
19202,L'enfant de Paris,"The young daughter of an army captain missing in action runs away from school and is kidnapped by Parisian lowlifes. When the kidnapper flees to Nice with the child, the kind-hearted employee of one of his accomplices sets off in pursuit.",crime
53044,28 Hours Later: The Zombie Movie,"A film crew is in the midst of making a zombie movie, when suddenly everything becomes very, very real.",horror
18444,Violent Stranger,"A woman's husband has been convicted of murder. Knowing he is innocent, she sets out to find the real killer.",crime
44456,Sword of the Valiant,"The Green Knight challenges King Arthur's knights. But only young Gawain accepts and decapitates him. The knight takes his head and now gives Gawain one year to learn about virtues, knighthood and then face the challenge himself.",fantasy
13619,Prehistoric Women,"Tigri (Laurette Luez, working her way up to Bomba and Bowery Boys films) and her stone-age girl friends hate all men, but realizing they are a necessary evil, capture some for potential (strictly business, no recreation allowed) husbands.",adventure
39160,Das Spiel der Hoffnung,Two mysterious guests arrive at an English country house and upset the special relationship between an Aunt and her orphaned nephew.,fantasy
39155,The Dead Princess,"Lonely and disaffected teenage girl Astrid Phillips learns that she is the last in line of a European house of nobility, only to find that the grand estate she inherits is haunted by the ghost of a dead Spanish princess.",fantasy
76737,Cerulean,A woman finds out her life isn't her own. How will she take it back and who will she become?,scifi
9984,Ride the Wild,A feature film based on the ride the wild biking event at the Tsavo National Park. Features the struggle riders face and the mission behind the project. Animal and nature conservation.,adventure
49768,LOL & The Rise of Evil,LOL is back! This time our characters are showing that extreme stand-up comedy and real interaction with real people has a place in the world! Based on true events. Follow good and evil during their journey.,horror
42047,Philippa Fisher,"When a British school girl discovers her rebellious fairy godsister, they must learn to work together to defeat a growing dark magic force that threatens both of their worlds.",fantasy
37600,Super Inday and the Golden Bibe,"THE PROVERBIAL GOOSE THAT LAYS THE GOLDEN EGG ACTS AS AN AMULET AND FAIRY GODMOTHER TO A SCREWBALL WHO USED TO BUY AND SELL EMPTY CONSUMER BOTTLES. THIS IS A FANTASY-COMEDY MOVIE,",fantasy
38550,Geoul sokeuro,"An ex-cop, now working as a security guard in a shopping mall, tries to uncover the secret behind a series of mysterious deaths linked to mirrors.",fantasy
13316,Chubasco,Twenty-year-old Chubasco chooses a difficult path of hard labor at sea aboard a fishing boat and learns about how to become a man in the process.,adventure
66236,The Graduates,12 fresh graduates start to live adult lives with responsibilities after the college Commencement exercises are over.,romance
33147,Tribhanga,The lives of three women spanning the late 1980s to present day and underscores the value of family in everyday life.,family
45722,Monstrum,"An unscrupulous filmmakers documentary is the catalyst that unites five diverse yet intimately connected people, as they are each forced to re-examine the myth of the Monster from their ...                See full synopsis »",horror
76542,Station 4,"Boris, a disillusioned Russian mob enforcer, must team with with an unlikely ally to stop a ruthless otherworldly creature - but who will prove more deadly?",scifi
10157,The Great Leap,A young Italian girl living in the Dolomites falls in love with a member of a tourist party skiing on the nearby mountains.,adventure
7506,You're So Money,"Jamie Stratton's quirky new wife infiltrates MKU to plant Jamie, his twin brother and herself into the MKU assassin data base to take back her beloved oceans and the U.S. gold reserves from wanna be sea lords.",action
28959,Locos sueltos en el zoo,"After a zoo-keeper discovers that animals can speak, powerful businessmen will try to steal them from the zoo.",family
44042,The Eight Rangers,Eight costumed heroes overcome their individual weak points to form a strong united team that can do battle against an oppressive group led by an evil villain.,fantasy
47359,Circle,"Eighteen years after a mass murder, John Bennett escapes captivity, and returns to his childhood house, where a group of unsuspecting college psychology majors are studying his psyche by staying in the house for a few nights.",horror
19415,Burningham 1st 48 Da Movie,This Movie is about the streets of Birmingham Ala. and a local neighborhood Ex-Drug dealer that's trying to get out the Hood and got 1 chance from someone to invest in his dream !!,crime
61041,McBetter,A modern-day tragedy loosely based on Macbeth where the main character wants to conquer a fast-food restaurant chain instead of the Kingdom of Scotland.,mystery
66724,Follow the Leader,"Ed Wynn, a waiter, tries to get hit employers daughter a start on the stage; Ginger Rogers replaces Ethel Merman when Merman is kidnapped.",romance
73564,N. O. B. I.,"On an exploration to Orion's Belt, science officer Solace Aurelia is trapped on a planet, gripped with the loss of her crew; as isolation and exhaustion set in she questions existence, purpose and religion.",scifi
30414,Fusé: Memoirs of a Huntress,"Hamaji's brother asks her to help hunt down half-human, half-dog beings that steal human souls.",family
85859,Varnish,"Three start-ups, two investors, a deserted island. And a giant storm.",thriller
4271,Chain Gang,Mac McPherson is framed for murder and sentenced to prison at the Black Creek Prison Farm. He must escape to prove his innocence and find the real killer.,action
33067,Caminando Con Musica,"A single day of a folklore dancer in Santiago de Cali of Colombia, a family is about to separate.",family
82325,Demon Slayer the Movie: Mugen Train,"After his family was brutally murdered and his sister turned into a demon, Tanjiro Kamado's journey as a demon slayer began. Tanjiro and his comrades embark on a new mission aboard the Mugen Train, on track to despair.",thriller
61632,Victoria House,A film crew experience horror when a dead crew-member is resurrected.,mystery
79115,Love Story 2050,"With the help of his uncle, a man travels to the future to try and bring his girlfriend back to life.",scifi
54096,The Devil's Honey,A young woman abducts and subjects a doctor whom she holds responsible for the death of her boyfriend to acts of sexual torture.,mystery
48432,The Tale of the Voodoo Prostitute,The Tale of the Voodoo Prostitute centers on a rough and rugged venomous gangster. He has the misfortune of meeting the wrong woman that has a few secrets concerning her background and abilities.,horror
3039,Meteor: First Impact,A scientist races the clock in an attempt to save Earth from a series of deadly meteor attacks.,action
69994,In search of love and the perfect croissant,A young couple's one night stand leads to a challenge to run around Paris to find the perfect croissant. When they do they they get married.,romance
16321,Lego Minecraft Movie,"Steve spawns in a Minecraft world. He gets the essentials. He collects materials, makes a new home, has adventures, and gets new friends. Then a problem rises from the dark... Will Steve and his friends find a way to save the Overworld?",adventure
38583,La nuit des horloges,A young woman goes on a nightmarish quest to find her missing uncle - a reclusive horror filmmaker - guided by characters from his movies as well as the actors who played them.,fantasy
33618,Inside Out,Trang loses faith in God when his mother succumbs to cancer. But soon realizes that God never forsakes his children.,family
23769,Gecenin Sonu,"Having been in prison, Hasan sees that the world he was involved in years ago changed a lot when he was released.",crime
24147,Little Dixie,"Doc facilitates a fragile truce between the Governor and Cartel, trading prosecutorial leniency for finance. With no more truce, Doc is left to fend for himself and protect the one untainted thing in his life: his daughter, Little Dixie.",crime
26993,Shades of Grace,"After the tragic death of a young woman, 'Shades of Grace' follows the aftermath of her death from the perspective of her fiancé and the two criminals who took her life.",crime
70956,Heavenly Being with You,"After he suffers memory loss, a known actor learns that he kept his marriage a secret from the public as his manager tries to revive his career.",romance
36127,Abraham,"An interpretation of the mythical tale of Abraham, delving into the dark and macabre world of fanaticism and dogma.",fantasy
51643,Kitty Baby,"Office misfit Darlene Henderson, AKA ""Kitty"", takes her cat obsession to perverted and supernatural places, dragging her hapless co-workers John and Janine down dark and feral alleyways of murder and lust.",horror
82476,Londyn & James,The well known and respected powerhouse (Londyn and James) will stop at nothing to exact revenge on the killer of their childhood friend.,thriller
58951,Chakwa,"An Indian engineer from America, visits his village on an assignment. There, he gets embroiled in the mystery and suspense surrounding his ancestral house and the mango factory in the village.",mystery
54413,Drown the Clown,A newly hired night watch woman's deceased child's clown doll goes missing from her place of work and starts appearing in places it shouldn't weakening her already fragile sanity.,mystery
8564,Hit and Run,Former getaway driver Charles Bronson jeopardizes his Witness Protection Plan identity in order to help his girlfriend get to Los Angeles. The feds and Charles' former gang chase them on the road.,action
49201,Hematic Web,"An Anthology feature film with webs of evil and murder. Shorts ""FEM"", ""On The Hunt"", ""Dark Psychosis"", and ""Cop A Kill"" intertwine with blood and death to form a dark hematic web.",horror
69844,Faith in Destiny,A fateful encounter sends a man on a journey that makes him question the role of coincidence and fate in his life.,romance
74159,Terror of Frankenstein,Victor Frankenstein's search for the secret of life leads to the creation of a monster that consumes his life and family.,scifi
35897,L'odyssée d'Alice Tremblay,"After reading a bedtime story to her daughter, Alice Tremblay leaves her daughter's room and enters her own fairytale.",family
40813,The Wolfman,"Upon his return to his ancestral homeland, an American man is bitten and subsequently cursed by a werewolf.",fantasy
43638,Doggie March,"It tells the story of Rock, a puppy whose mother is killed by a tiger and a fox. To fulfill his revenge, will achieve together a large number of animals.",fantasy
8441,Direct Ishq,Direct Ishq is a love triangle where Dolly Pandey is the common love interest of Kabeer Bajpai an event organiser and Vicky Shukla President of Kashi Vidyapeeth.,action
63663,Prangasiz Mahkumlar,"Yilmaz is released from prison, while trying to talk to the girl he loves, on the other hand, he embarks on a tough struggle against the order established by a landowner.",romance
75237,Monongahela,"Kate, Mick and Ben go on an adventure to find the creature in the Monongahela river.",scifi
85408,Blind Game,"A Cop, under suspension, is on the trail of Missing Cash.",thriller
60159,Yellow Jack,"In the fever-stricken areas of Cuba, a brave band of scientists, doctors, and U.S. Marines fight a losing battle against the deadly plague of 'Yellow Jack' until the great heroic risk taken by an Irish sergeant brings victory.",mystery
85461,Self-Storage,"A year after being mysteriously dumped by his girlfriend Olivia, Conrad takes a box of her mementos to his self-storage unit only to be trapped on the top floor in a twisted game of cat-and-mouse with a knife-wielding killer.",thriller
48982,Erotomaniac,Carli is a shy young woman who loves to play dress up. She believes a man named Mike is her soulmate and will go to extreme lengths to get him to love her back.,horror
88165,Eyewitness,A janitor who claims he's seen a murder becomes romantically involved with the glamorous TV reporter covering the story.,thriller
11645,1389,"One by one, the squabbling and disunited Christian kingdoms of south eastern Europe bow down and kiss the ring as a juggernaut Ottoman army prepares to sweep across the continent and wage holy war. But one last kingdom stands in their way.",adventure
81923,Over the Wire,"Ex cop turned lineman overhears a phone call in which a woman hires a contract killer to take care of her sister. With the help of his cop friend, the lineman tries to determine which of the two gorgeous sisters has murder on her mind.",thriller
55360,Kiss and Kill,A reckless night of indiscretion and lust leads a woman into the dark world of blackmail and murder.,mystery
42236,Planet Ibsen,Planet Ibsen is about a tormented playwright who is forced to revisit his past while being trapped inside his archrival's most famous play.,fantasy
18104,Below the Deadline,"After a good-natured Irish cop is framed for a diamond robbery and murder and presumed dead in a train wreck, he gets plastic surgery and returns to expose the real killers.",crime
42889,Vampiric,"Caring for his dying mother in a dangerous neighborhood, Cole Moody grows infatuated with his peculiar, new next-door neighbor, Lilith Galen, who turns out to be a mystifying creature of the night that can ironically bring him solace.",fantasy
24049,Jaane Bhi Do Yaaro,"Two friends, attempting to start-up their own photo studio, come across shady dealings, corruption and murder, and must fight to bring the guilty to light.",crime
79010,Secret Systems and How they control us,This documentary explores the origins of unidentified aerial phenomenon and the secret systems that the government have implemented in order to control the human race.,scifi
59962,Mike Boy,An orphaned waiter is forced to carry out dangerous missions for a powerful secret society in exchange for the truth about his past.,mystery
47894,Blood Clots,"Featuring cannibals, zombies and other funny creatures, Blood Clots consists of seven carefully curated, bloody horror stories by seven different filmmakers.",horror
77100,Little Monsters,A washed-up musician teams up with a teacher and a kids'-show personality to protect young children from a sudden outbreak of zombies.,scifi
19216,Sooryavanshi,"Sooryavanshi traces the acts and serious antics of DCP Veer Sooryavanshi, the chief of the Anti-Terrorism Squad in India.",crime
50637,Things Aside Us,"A film crew heads to some cabins to make a horror Scfi film, but are thrown for a loop, when an incident deviates the production and the crew becomes faced with an uncertain bloodcurdling fate.",horror
36369,Sparkle's Tavern,A brother and sister who run a bordello worry that their conservative mother will find out what they do for a living. But all of their worlds are rocked when a mysterious magic man unexpectedly arrives at their mother's door.,fantasy
38324,The Bacchantes,The god Dionysus decides to pay a visit to the city of Thebes.,fantasy
54568,The Bug in the Bathroom,A mysterious black briefcase. A journey from the farmlands to the urban landscape. A bug that isn't what it seems to be.,mystery
66063,Never Love a Stranger,Following the life of an orphan and the events that change his life and lead him into a life of crime.,romance
25928,The Femme Fatale Files, A brilliant and seductive private investigator takes on a dangerous case that leads her deep into a world of crime corruption and treachery.,crime
37169,Destiny to Order,A novelist must come to terms with his characters in this changing reality comedy.,fantasy
89512,Target Fascination,A family attempt to connect with the murderer of their daughter after he's spent 20 years in prison for the crime.,thriller
24014,Women in Prison,"The superintendent of a women's prison is pressured to pardon a member of a criminal gang. When she refuses, her daughter is framed on a manslaughter charge and sent to prison.",crime
69295,Sea of Love,Four different individuals experience the effects of unrequited love.,romance
2825,Absolute Force,A corrupt politician intends to use a powerful weapon to execute an evil plan.,action
4743,What to Do in Case of Fire,"6 anarchists place a time bomb in a West Berlin building in 1987. It's a dud. It blows up in 2000. Only 2 remain anarchists. How can the 6 steal evidence from a police ""fortress"" and avoid 8 years prison?",action
62182,Paris Connections,"At the beginning of Paris fashion week, a beautiful young model is brutally murdered. Investigative journalist Madison Castelli, certain that it is more than the ""crime of passion"" the French press says, comes to Paris to follow her story.",mystery
48570,Dark Red Love,"A rebellious couple, strapped for cash, is forced to resort to old bad habits in order to save their new home, unaware that their actions will invite an even greater kind of evil into their lives.",horror
50928,The Black Witch,When two scientists embark on a crazy experiment that goes horribly wrong.,horror
27768,Artemis Fowl,"Artemis Fowl, a young criminal prodigy, hunts down a secret society of fairies to find his missing father.",family
73769,Post: La aventura completa,"Esteban a young editor will find that he is a prisoner on his new job: an ""editing island"".",scifi
6711,The Long Run,Plot kept under wraps.,action
35512,Monster & Me,"A mean and spoiled 13-year-old girl is turned into a ""monster"" by Santa. She must get a real present from a real friend by Christmas or she'll stay a monster.",family
84940,The Marsh King's Daughter,A woman seeks revenge against the man who kidnapped her mother.,thriller
50329,El Libro Supremo,Deadly evil forces hunt four curious and ambitious teenagers who stole a black magic manuscript from a witch crafter who it wants it back.,horror
82565,Long Arm of the Law: Part 2,"Three Chinese police escaped from Mainland China to Hong Kong.In order to live legally in Hong Kong,they agree to be police informers and fight with those criminals who come from Mainland China.",thriller
54045,Goddamned Asura,"During the night of his 18th birthday, Jan-wen commits a random shooting in a crowded night market.",mystery
63963,Uptown Girls,A grown-up woman who kept her childish instincts and behavior starts working as the nanny of an 8-year-old girl who actually acts like an adult. But everything ends right-side up.,romance
61899,The Limits of Control,"The story of a mysterious loner, a stranger in the process of completing a criminal job.",mystery
12210,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,"The Turtles and the Shredder battle once again, this time for the last canister of the ooze that created the Turtles, with which Shredder wants to unleash an army of new mutants.",adventure
77235,The (UN)perfect Guy,"In a future in which human-like androids have become commonplace companions and servants, one, with a handsome male appearance, finds its owner's feelings difficult to understand and her desires impossible to fulfill.",scifi
31313,The Lion King,"After the murder of his father, a young lion prince flees his kingdom only to learn the true meaning of responsibility and bravery.",family
74988,Asgaya Part 2 - The Ib,"In this non linear prequel, Dr. Maxine Nut and Dyson Sechmet have found a solution to stop the global pandemic from wiping out what remains of humanity but this comes with a grave cost that is unknown to the masses.",scifi
80374,Red Island,A distressed couple become stranded on an isolated island only to get hunted by an unforeseen force.,scifi
13173,Viaje fantástico en globo,A professor in Africa crosses the globe from East to West with his servant and a bold Scottish hunter.,adventure
16942,The Other World - Darker Vers Realm Systems,"Waking up in a room, while all alone, shadows around, with some shading lights coming in. A dream and reality as one, while getting out of a place that keeps one trapped of going on and meeting her, his, one.",adventure
81947,Venice Underground,Members of an undercover narcotics unit try to prevent two rival gangs from dealing drugs.,thriller
1894,Movie 88,A group of best friends are bought together by a mere single commitment made many years ago to one another which results in taking down the biggest impossible yet suicidal heist ever seen in modern day 21st century.,action
30928,Nancy Drew... Reporter,"Nancy Drew, contest-reporter for the local newspaper, clears a young woman of murder charges.",family
37404,The Little Witch,"The story of a young and nice witch who learns everything there is to know about magic, in order to be accepted by the other older mean witches.",fantasy
27155,Une fée... pas comme les autres,"The inhabitants of a peaceful village are replaced by a bunch of geese, dogs, foxes and rabbits, who impersonate the village life as postmen, journalists and innkeepers. Chaos reigns as a monkey called Black Troll strikes back.",family
42030,Cosmic Wonders,"Join elves, monsters, spirits and robots as they fight to be heard and seen by the human population that they are being hidden by through the sound of music, and a little protesting",fantasy
32239,Adventures of Aladdin,"With the help of a magical lamp, an impoverished young man transforms himself into a prince in order to win the heart of a beautiful princess.",family
68412,Darbo d'Hubo - The Way of Love,A story like Romeo and Juliet but it plays in modern times and with the cultural context of modern Aramean families.,romance
82655,Segfault,A woman becomes increasingly aware of her fractured past as a corrupt organization closes in.,thriller
40052,Cassadaga,Plot is being kept under wraps,fantasy
64260,Hunting Party,"Five friends go out for the best night of their lives and their last together. To hunt for love, cheap drinks and salvation.",romance
70498,West Side Story,"Two youngsters from rival New York City gangs fall in love, but tensions between their respective friends build toward tragedy.",romance
71719,Jeeudo,"""JEEUDO""(ALIVE). A Unique amalgamation of universal MYTHS, SUPERSTITIONS, LOVE and SACRIFICE. At its core its an innocent story of relationships ultimately leading to a WORLD OF MYTHS, LEGENDS, SUPERNATURAL ELEMENTS and ultimate realism.",romance
56921,Indagine su un delitto perfetto,The death of a multinational company's chairman induces the three candidates for the chairmanship to plot the ones against the others. One of the three simulates a deadly car accident to carry out his perfect criminal plan.,mystery
21421,The Satan Bug,"A germ that could destroy life on Earth is stolen from a biological warfare lab and the thief threatens to release it into the open, prompting a security officer to act.",crime
76415,Midori-ko,"A woman strives to engineer a dream-food that can put a stop to the famine that has lain waste to a dystopian, near future Tokyo.",scifi
35307,Main Chup Rahungi,"Gayatri, daughter of a poor labourer, falls in love with a rich businessman. But the relationship sours and she is left pregnant with his baby. She keeps the identity of the father a secret.",family
40136,Mirror for a Hero,"Two casual acquaintances, Sergey Pshenichnyy and Andrey Nemchinov, are transferred almost 40 years ago by the will of mysterious circumstances. This day - May 8, 1949 - begins to repeat itself for them with inexorable constancy.",fantasy
1767,Dark Planet,"A space traveler from the Earth of the 22th century - without wars, poverty and oppression - crashes on an unknown planet. Politically and economically that planet similar to the totalitarian human states of the 20th century.",action
55200,A Day,"A mystery drama revolving around a father who commits an unethical act in an attempt to save his daughter's life. Three years later, his actions return to haunt him, trapping him in an endless time loop.",mystery
60382,Charlatan,"a house, a strange house where everyone who enters won't leave there the same people will face things for the first time in this house",mystery
40155,Dark Suns,"Colos, a former Jedi, must journey across the galaxy and become the absolute ruler, while facing some threats on the way.",fantasy
76750,Volcano,A volcano erupts in downtown Los Angeles and a city official and a seismologist try to stop its inevitable flow through the city.,scifi
54203,Bloodline,"When her father is murdered, a pharmaceutical heiress becomes the next target of an unknown killer amid the international jet set.",mystery
86176,Dream Logic,Plot details kept under wraps.,thriller
1515,V avguste 44-go,"The movie is set in Belarus, where a team of counter-intelligence officers is given only three days to find a German radio operator posing as a Soviet soldier, behind soviet lines, on the eve of a major offensive.",action
86673,Inception of a lost Art,"A mysterious man of a certain age, challenges a woman to his art. A world very much unseen, is only answered by the beginning of like-minded thoughts.",thriller
21780,The Town That Said No,A small American town becomes divided when a soldier returning from Afghanistan is accused of war crimes. Based on the novel by Nat Segaloff,crime
26921,An Unsuitable Job for a Woman,"Cordelia Gray is hired by a businessman to investigate the suicide of his estranged son. However, the young private detective soon develops feelings for the dead young man which thrust her into danger.",crime
65982,Married to Work,"To save their real estate agency, an ambitious businesswoman and her entitled boss must convince an investor that they're married - despite hating each other.",romance
21710,Terror,Vijay realizes that the state politicians have evil intention and are joining hands with terrorists. He wants to ensure the public is safe. He starts off on a journey to find and put the terrorists to justice.,crime
32506,Tempelriddernes Skat III: Mysteriet om Slangekronen,The snake crown is stolen (or taken back) from the Knight Templars by the earth worshippers of Crete; the three kids try to retrieve it on behalf of the Knight Templars.,family
8348,Syndicate Smasher,"A group of mercenaries hired as contract killers are hunted down by the Mafia, the Yakuza, the Russian Mob, and the Tongs all at once.",action
40695,Fetching Cody,"Art, a drug-addicted dealer and hustler, arrives at his girlfriend Cody's apartment to find that she has overdosed on heroin. He tries to fix things by traveling back in time in an attempt to prevent her death.",fantasy
14009,Hanaoni,"On her 16th birthday, Asagiri Kanna, a shy and bullied girl is abducted and taken to attend a new school. There she finds out she has been promised to marry the demon king, Kaki Kitou. Neither of them seem to be happy about it.",adventure
8569,Dragon Ball Super: Broly,"Goku and Vegeta encounter Broly, a Saiyan warrior unlike any fighter they've faced before.",action
3270,Nu Shao Lin si,A handsome fighter and a beautiful martial arts warrior are forced to combine forces and pracitce the Art of Horse Boxing under the instruction of the Drunken Master Sam Seed to combat a mutual ruthless enemy.,action
46940,The Grocer,"When a traditional German grocer comes to town, the sheriff becomes suspicious as townsfolk begin to disappear amidst the furor for the grocer's secret recipe sausages.",horror
48276,National Theatre Live: Antigone,"The new King Creon is desperate to gain control over a city ravaged by civil war and refuses to bury the body of Antigone's rebellious brother. Outraged, she defies him.",horror
61244,Jang-rye-shik-eui-mem-beo,The history of a dysfunctional Korean family is revealed as they attend a funeral.,mystery
61546,The Director's Cut,A video store owner plans a sting operation when he comes to believe that one of his regulars is a notorious serial killer known as The Fiend.,mystery
9875,Jurassic Shark,"When an oil company unwittingly unleashes a prehistoric shark from its icy prison, the Jurassic killer maroons a group of thieves and beautiful young female college students on an abandoned island.",adventure
30786,Godmothered,An unskilled young fairy godmother ventures out on her own to prove her worth by tracking down a young girl whose request for help was ignored.,family
26887,Talion,"In a gothic setting, a detective uses a mysterious machine to solve one of the Century's most difficult cases.",crime
58335,A Dead Dame in Hollywood,"In the seedy world of 1940s Los Angeles, Private Detective Stone Evergreen investigates the suspicious suicide of a young actress.",mystery
43994,Beyond the Gods,The follow up to Realm of the Gods Feature.,fantasy
2404,Kaabil,A blind man seeks revenge against a corrupt politician and his brother after his wife is raped and killed.,action
8807,Luck,"An underworld kingpin recruits people endowed with 'Luck' from across the globe to take part in a series of challenges designed to test their 'Luck' factor, as gamblers around the world bet on them.",action
33428,The Happy Cricket and the Giant Bugs,This is a movie about friendship.,family
38889,Beetlejuice,"The spirits of a deceased couple are harassed by an unbearable family that has moved into their home, and hire a malicious spirit to drive them out.",fantasy
82663,Rampage: President Down,Bill Williamson returns to bring down the president of the United States and his Secret Service detail.,thriller
80158,The Jet Pac,"When a nerdy jet propulsion engineer invents the first Jet Pack practical for commuters, he becomes the target of auto manufacturers who accuse him of stealing the plans and have him arrested and thrown in jail.",scifi
62991,Death of the Fish,An old woman's death brings her children together so maybe family's wounds will be healed during this unwanted confrontation.,mystery
13402,Saturn 3,Two lovers stationed at a remote base in the asteroid fields of Saturn are intruded upon by a retentive technocrat from Earth and his charge: a malevolent eight foot robot.,adventure
48855,Banyo Queen,"Angelie (Rica Peralejo) comes from a family of sorcerers. As a tradition, everyone should have a virgin sacrifice before their 18th birthday to escape the curse. With the help of her aunt Chada (Mystica), she hunts a virgin to stay alive.",horror
55166,The Last Night of Mom,My mother's story that can never be listened anymore,mystery
73340,Manarola,"An ambitious architect is hired by God to build a new world, after the World War III.",scifi
64893,Cashback,"After a painful breakup, Ben develops insomnia. To kill time, he starts working the late night shift at the local supermarket, where his artistic imagination runs wild.",romance
41247,"Pup-o, ma!",In the village Rachitele the legend says if you kiss a girl on the Wool Day she will be your wife. Three shepherds are willing to do anything possible in order to kiss somebody.,fantasy
62171,Raleigh Harmon Mysteries,"Based on the prequel book series, The Raleigh Harmon Mysteries by Sibella Giorello.",mystery
39555,World: The Search,Harrison returns and goes across the world to find Jordan.,fantasy
32484,Thomas the Tank Engine,"A young boy visits a land of Sodor, where trains can speak.",family
70091,Brigadoon,"Two Americans on a hunting trip in Scotland become lost. They encounter a small village, not on the map, called Brigadoon, in which people harbor a mysterious secret, and behave as if they were still living two hundred years in the past.",romance
37748,Kenji Miyazawa's Night on the Galactic Railroad,Two kittens go on a metaphysical journey on a magical railroad train.,fantasy
38794,Yao mo dao,"Two rival Taoist schools, one all-female, the other one all-male, have to ally to fight a demon as one of the priestesses is unaware that she's the daughter of the demon and has to loose her virginity to avoid turning into a demon herself.",fantasy
75317,In Circles,"The clandestine world of crop circles is threatened when an ambitious TV journalist plans to expose the truth drawing her into the enigma of lights, Celtic mythology and UFOs to discover both the beauty and danger in the mystery she seeks.",scifi
51066,The Forgotten,"Tommy is sent to live with his father who takes him to live in an abandoned council estate. Tommy begins to hear strange noises from other flats. Essentially abandoned by his father, he and his new friend Carmen must try to solve the mystery using only their makeshift lanterns.",horror
58623,The Call,"In the fall of 1987, a group of small-town friends must survive the night in the home of a sinister couple after a tragic accident brings them to the couple's door.",mystery
22893,The Alliance 2 the Hunt for Breeze,Family ties are revealed when a new enemy from the past surfaces seeking revenge as the hunt for Breeze is on,crime
